NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,LOT,BUILDING CLASS AT PRESENT,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,35,C2,11219.0,5.0,0.0,5.0,2400.0,4980.0,1931.0,2,C2,0
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,48,C2,11228.0,6.0,0.0,6.0,1800.0,4800.0,1925.0,2,C2,1750000
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,34,C2,11228.0,5.0,0.0,5.0,2000.0,4680.0,1925.0,2,C2,2218000
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,37,C3,11228.0,4.0,0.0,4.0,2000.0,4680.0,1922.0,2,C3,1400000
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,26,C3,11204.0,4.0,0.0,4.0,2500.0,3026.0,1924.0,2,C3,0
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,28,C3,11204.0,4.0,0.0,4.0,2500.0,3026.0,1924.0,2,C3,0
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,43,C3,11228.0,4.0,0.0,4.0,2800.0,3200.0,1923.0,2,C3,1955000
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,69,C3,11204.0,4.0,0.0,4.0,2500.0,3000.0,1924.0,2,C3,1775000
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,29,C3,11204.0,4.0,0.0,4.0,2500.0,3040.0,1926.0,2,C3,0
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,55,C3,11204.0,4.0,0.0,4.0,2542.0,3080.0,1924.0,2,C3,0
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,60,C3,11204.0,4.0,0.0,4.0,2542.0,3080.0,1924.0,2,C3,1880000
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,30,C3,11204.0,4.0,0.0,4.0,2500.0,3000.0,1924.0,2,C3,1020000
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,53,C3,11204.0,4.0,0.0,4.0,2800.0,3350.0,1935.0,2,C3,1800000
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,71,C3,11204.0,4.0,0.0,4.0,2500.0,3000.0,1925.0,2,C3,0
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,8,C2,11204.0,6.0,0.0,6.0,2867.0,5160.0,1931.0,2,C2,0
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,61,C3,11214.0,4.0,0.0,4.0,2500.0,3120.0,1931.0,2,C3,1600000
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,12,C2,11204.0,6.0,0.0,6.0,2500.0,5364.0,1931.0,2,C2,0
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,36,C3,11214.0,4.0,0.0,4.0,2500.0,3198.0,1931.0,2,C3,1700000
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,37,C3,11214.0,4.0,0.0,4.0,2500.0,3198.0,1931.0,2,C3,1550000
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,72,C3,11214.0,4.0,0.0,4.0,2500.0,3116.0,1931.0,2,C3,1850000
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,12,C3,11214.0,4.0,0.0,4.0,2650.0,3160.0,1931.0,2,C3,309500
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,9,C3,11214.0,4.0,0.0,4.0,2800.0,3680.0,1924.0,2,C3,1750000
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,11,C3,11214.0,4.0,0.0,4.0,3050.0,3680.0,1925.0,2,C3,2050000
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,55,C3,11214.0,4.0,0.0,4.0,2500.0,3280.0,1932.0,2,C3,0
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,10,C2,11214.0,6.0,0.0,6.0,2540.0,5100.0,1931.0,2,C2,1475000
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2,12,C1,11214.0,19.0,0.0,19.0,6000.0,18720.0,1931.0,2,C1,0
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,26,C3,11214.0,4.0,0.0,4.0,2550.0,3040.0,1925.0,2,C3,0
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,9,C3,11214.0,4.0,0.0,4.0,2050.0,3178.0,1931.0,2,C3,0
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,9,C3,11214.0,4.0,0.0,4.0,2050.0,3178.0,1931.0,2,C3,1680000
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,35,C3,11214.0,4.0,0.0,4.0,3000.0,3280.0,1931.0,2,C3,1600000
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,39,C3,11214.0,4.0,0.0,4.0,6000.0,6140.0,1931.0,2,C3,0
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,41,C3,11214.0,4.0,0.0,4.0,2000.0,3200.0,1931.0,2,C3,0
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,42,C3,11214.0,4.0,0.0,4.0,2000.0,3200.0,1931.0,2,C3,0
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,6,C3,11214.0,4.0,0.0,4.0,3600.0,3500.0,1926.0,2,C3,0
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,40,C2,11214.0,6.0,0.0,6.0,3000.0,5520.0,1925.0,2,C2,0
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,52,C3,11214.0,4.0,0.0,4.0,4800.0,4900.0,1929.0,2,C3,1700000
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,15,C3,11214.0,4.0,0.0,4.0,8099.0,3600.0,1931.0,2,C3,2650000
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2,43,C1,11214.0,35.0,0.0,35.0,10000.0,32000.0,1921.0,2,C1,3050000
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,51,C3,11214.0,4.0,0.0,4.0,2567.0,3280.0,1924.0,2,C3,0
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,54,C3,11214.0,4.0,0.0,4.0,2567.0,3280.0,1924.0,2,C3,555538
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,61,C3,11214.0,4.0,0.0,4.0,2567.0,3280.0,1924.0,2,C3,0
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,50,C3,11214.0,4.0,0.0,4.0,2500.0,3280.0,1923.0,2,C3,0
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,57,C3,11214.0,4.0,0.0,4.0,3000.0,3280.0,1923.0,2,C3,2050000
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,44,C3,11214.0,4.0,0.0,4.0,6000.0,2880.0,1924.0,2,C3,1880000
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,12,C3,11214.0,4.0,0.0,4.0,3000.0,3476.0,1925.0,2,C3,1700000
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,45,C2,11214.0,6.0,0.0,6.0,2800.0,5040.0,1927.0,2,C2,1103333
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,32,C2,11214.0,5.0,0.0,5.0,2567.0,3075.0,1923.0,2,C2,0
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,27,C3,11214.0,4.0,0.0,4.0,2500.0,3034.0,1924.0,2,C3,0
BENSONHURST,07 RENTALS - WALKUP APARTMENTS,2A,16,C3,11214.0,4.0,0.0,4.0,2700.0,3075.0,1925.0,2,C3,1200000
BENSONHURST,08 RENTALS - ELEVATOR APARTMENTS,2,1,D7,11235.0,20.0,4.0,24.0,3500.0,38557.0,2023.0,2,D7,0
BENSONHURST,14 RENTALS - 4-10 UNIT,2A,1,S3,11219.0,3.0,1.0,4.0,1808.0,3300.0,1925.0,2,S3,0
BENSONHURST,14 RENTALS - 4-10 UNIT,2A,2,S4,11204.0,4.0,1.0,5.0,1810.0,3300.0,1931.0,2,S4,1620000
BENSONHURST,14 RENTALS - 4-10 UNIT,2A,3,S4,11204.0,4.0,1.0,5.0,1783.0,3000.0,1931.0,2,S4,0
BENSONHURST,14 RENTALS - 4-10 UNIT,2B,10,S5,11204.0,6.0,1.0,7.0,2000.0,5400.0,1927.0,2,S5,0
BENSONHURST,14 RENTALS - 4-10 UNIT,2A,7,S3,11204.0,3.0,1.0,4.0,2000.0,2560.0,1931.0,2,S3,0
BENSONHURST,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT,2C,1204,R8,11219.0,1.0,,1.0,,,2010.0,2,R8,0
BENSONHURST,22 STORE BUILDINGS,4,40,K2,11204.0,0.0,1.0,1.0,15090.0,26000.0,1985.0,4,K2,28000000
BENSONHURST,22 STORE BUILDINGS,4,9,K1,11204.0,0.0,2.0,2.0,10000.0,7600.0,1989.0,4,K1,7700000
BENSONHURST,22 STORE BUILDINGS,4,9,K1,11204.0,0.0,2.0,2.0,10000.0,7600.0,1989.0,4,K1,10262500
BENSONHURST,22 STORE BUILDINGS,4,4,K4,11204.0,2.0,1.0,3.0,3568.0,5408.0,1931.0,4,K4,0
BENSONHURST,22 STORE BUILDINGS,4,49,K4,11204.0,1.0,1.0,2.0,2000.0,2601.0,1931.0,4,K4,1
BENSONHURST,22 STORE BUILDINGS,4,41,K2,11204.0,1.0,1.0,2.0,1922.0,2900.0,1931.0,4,K2,0
BENSONHURST,22 STORE BUILDINGS,4,60,K4,11214.0,2.0,2.0,4.0,1888.0,3577.0,1931.0,4,K4,1275000
BENSONHURST,22 STORE BUILDINGS,4,39,K1,11214.0,0.0,3.0,3.0,4767.0,4767.0,1931.0,4,K1,3200000
BENSONHURST,22 STORE BUILDINGS,4,24,K4,11214.0,1.0,1.0,2.0,1044.0,2757.0,1930.0,4,K4,866667
BENSONHURST,22 STORE BUILDINGS,4,76,K2,11214.0,0.0,1.0,1.0,1044.0,1872.0,1934.0,4,K2,866667
BENSONHURST,22 STORE BUILDINGS,4,54,K1,11214.0,0.0,1.0,1.0,2017.0,1800.0,1931.0,4,K1,1930000
BENSONHURST,22 STORE BUILDINGS,4,73,K1,11214.0,0.0,1.0,1.0,2000.0,1800.0,1928.0,4,K1,0
BENSONHURST,29 COMMERCIAL GARAGES,4,1,G4,11214.0,0.0,2.0,2.0,10048.0,4000.0,1920.0,4,G4,1210000
BENSONHURST,31 COMMERCIAL VACANT LAND,4,3,V1,11204.0,0.0,0.0,0.0,1755.0,0.0,,4,V1,0
BENSONHURST,31 COMMERCIAL VACANT LAND,4,84,V1,11204.0,0.0,0.0,0.0,4000.0,0.0,,4,V1,1268000
BENSONHURST,44 CONDO PARKING,4,1022,RG,11214.0,,1.0,1.0,,,2020.0,4,RG,529791
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,53,A1,11234.0,1.0,0.0,1.0,2398.0,1372.0,1986.0,1,A1,0
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,59,A9,11234.0,1.0,0.0,1.0,2834.0,1960.0,1970.0,1,A9,0
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,68,A5,11234.0,1.0,0.0,1.0,2880.0,2304.0,1996.0,1,A5,712000
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,68,A5,11234.0,1.0,0.0,1.0,2880.0,2304.0,1996.0,1,A5,712000
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,69,A5,11234.0,1.0,0.0,1.0,1920.0,1314.0,1996.0,1,A5,755000
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,93,A9,11234.0,1.0,0.0,1.0,2633.0,1600.0,2002.0,1,A9,0
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,407,A5,11234.0,1.0,0.0,1.0,2806.0,1684.0,2003.0,1,A5,0
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,431,A5,11234.0,1.0,0.0,1.0,2268.0,1200.0,2004.0,1,A5,790000
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,130,A9,11234.0,1.0,0.0,1.0,4327.0,1181.0,1970.0,1,A9,847000
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,8,A9,11234.0,1.0,0.0,1.0,2800.0,1368.0,1960.0,1,A9,0
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,11,A5,11234.0,1.0,0.0,1.0,2600.0,1683.0,1970.0,1,A5,0
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,14,A5,11234.0,1.0,0.0,1.0,2600.0,1683.0,1970.0,1,A5,820000
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,35,A5,11234.0,1.0,0.0,1.0,2548.0,1928.0,2007.0,1,A5,745000
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,53,A5,11234.0,1.0,0.0,1.0,2548.0,1585.0,2004.0,1,A5,895000
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,45,A5,11234.0,1.0,0.0,1.0,3777.0,1872.0,1961.0,1,A5,840000
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,116,A9,11234.0,1.0,0.0,1.0,2000.0,1260.0,1935.0,1,A9,0
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,36,A5,11234.0,1.0,0.0,1.0,3135.0,1615.0,1970.0,1,A5,0
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,47,A5,11234.0,1.0,0.0,1.0,4175.0,1881.0,1965.0,1,A5,784000
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,55,A5,11234.0,1.0,0.0,1.0,2783.0,1881.0,1965.0,1,A5,783670
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,59,A9,11234.0,1.0,0.0,1.0,2000.0,1036.0,1925.0,1,A9,0
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,6,A5,11234.0,1.0,0.0,1.0,2200.0,1250.0,1960.0,1,A5,628000
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,53,A9,11234.0,1.0,0.0,1.0,2000.0,1096.0,1925.0,1,A9,695000
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,61,A9,11234.0,1.0,0.0,1.0,2000.0,1064.0,1925.0,1,A9,660000
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,57,A9,11234.0,1.0,0.0,1.0,2000.0,1064.0,1925.0,1,A9,630000
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,71,A9,11234.0,1.0,0.0,1.0,2000.0,1064.0,1925.0,1,A9,615000
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,5,A5,11234.0,1.0,0.0,1.0,2650.0,1628.0,1965.0,1,A5,0
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,19,A9,11234.0,1.0,0.0,1.0,2000.0,1092.0,1925.0,1,A9,560000
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,70,A5,11234.0,1.0,0.0,1.0,2500.0,1729.0,1965.0,1,A5,0
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,27,A9,11234.0,1.0,0.0,1.0,6000.0,1988.0,1960.0,1,A9,0
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,54,A9,11234.0,1.0,0.0,1.0,2500.0,2800.0,1988.0,1,A9,0
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,38,A5,11234.0,1.0,0.0,1.0,2536.0,1836.0,1960.0,1,A5,800000
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,11,A1,11234.0,1.0,0.0,1.0,6000.0,2560.0,1995.0,1,A1,0
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,38,A3,11234.0,1.0,0.0,1.0,4000.0,3921.0,1930.0,1,A3,0
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,71,A5,11234.0,1.0,0.0,1.0,2750.0,1818.0,1965.0,1,A5,850000
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,13,A5,11234.0,1.0,0.0,1.0,2592.0,2448.0,2001.0,1,A5,950000
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,55,A9,11234.0,1.0,0.0,1.0,2500.0,1530.0,1970.0,1,A9,825000
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,66,A9,11234.0,1.0,0.0,1.0,2500.0,1530.0,1970.0,1,A9,725000
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,68,A3,11234.0,1.0,0.0,1.0,2558.0,1887.0,1965.0,1,A3,880000
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,48,A1,11234.0,1.0,0.0,1.0,4000.0,1680.0,1955.0,1,A1,0
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,1,A9,11234.0,1.0,0.0,1.0,2650.0,2279.0,1970.0,1,A9,840000
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,15,A5,11234.0,1.0,0.0,1.0,2333.0,1380.0,2006.0,1,A5,1051577
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,49,A9,11234.0,1.0,0.0,1.0,2567.0,1517.0,1975.0,1,A9,0
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,40,A5,11234.0,1.0,0.0,1.0,2500.0,1836.0,1960.0,1,A5,875000
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,41,A1,11234.0,1.0,0.0,1.0,5000.0,3750.0,1970.0,1,A1,1280000
BERGEN BEACH,01 ONE FAMILY DWELLINGS,1,94,A3,11234.0,1.0,0.0,1.0,11327.0,3472.0,1960.0,1,A3,2472000
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,7,B9,11234.0,2.0,0.0,2.0,3008.0,3388.0,1970.0,1,B9,950000
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,62,B9,11234.0,2.0,0.0,2.0,2200.0,3146.0,1970.0,1,B9,1100000
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,45,B9,11234.0,2.0,0.0,2.0,1992.0,2375.0,1970.0,1,B9,1050000
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,47,B9,11234.0,2.0,0.0,2.0,2092.0,2500.0,1970.0,1,B9,0
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,49,B9,11234.0,2.0,0.0,2.0,2092.0,2500.0,1970.0,1,B9,0
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,49,B9,11234.0,2.0,0.0,2.0,2092.0,2500.0,1970.0,1,B9,1050000
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,20,B1,11234.0,2.0,0.0,2.0,2916.0,1998.0,1970.0,1,B1,830000
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,29,B9,11234.0,2.0,0.0,2.0,2787.0,1998.0,1970.0,1,B9,877500
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,62,B1,11234.0,2.0,0.0,2.0,4619.0,3248.0,1970.0,1,B1,0
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,45,B1,11234.0,2.0,0.0,2.0,3071.0,2197.0,1965.0,1,B1,850000
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,4,B2,11234.0,2.0,0.0,2.0,5291.0,3448.0,1970.0,1,B2,1134200
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,50,B2,11234.0,2.0,0.0,2.0,5304.0,3448.0,1970.0,1,B2,1200000
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,55,B2,11234.0,2.0,0.0,2.0,5329.0,3448.0,1970.0,1,B2,985000
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,22,B9,11234.0,2.0,0.0,2.0,2100.0,3191.0,1970.0,1,B9,0
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,73,B9,11234.0,2.0,0.0,2.0,2121.0,2509.0,1970.0,1,B9,0
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,128,B9,11234.0,2.0,0.0,2.0,2100.0,3328.0,1970.0,1,B9,0
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,386,B2,11234.0,2.0,0.0,2.0,3404.0,2720.0,2004.0,1,B2,1
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,410,B9,11234.0,2.0,0.0,2.0,3450.0,2720.0,2005.0,1,B9,1070000
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,42,B9,11234.0,2.0,0.0,2.0,3600.0,2236.0,1986.0,1,B9,0
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,12,B1,11234.0,2.0,0.0,2.0,4000.0,1540.0,1970.0,1,B1,0
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,12,B1,11234.0,2.0,0.0,2.0,4000.0,1540.0,1970.0,1,B1,0
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,4,B1,11234.0,2.0,0.0,2.0,2917.0,2110.0,1983.0,1,B1,0
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,61,B1,11234.0,2.0,0.0,2.0,2917.0,2110.0,1983.0,1,B1,0
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,143,B2,11234.0,2.0,0.0,2.0,3150.0,2220.0,1984.0,1,B2,0
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,62,B1,11234.0,2.0,0.0,2.0,3920.0,2500.0,2005.0,1,B1,0
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,79,B1,11234.0,2.0,0.0,2.0,3400.0,2130.0,2007.0,1,B1,0
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,112,B9,11234.0,2.0,0.0,2.0,2000.0,1624.0,1960.0,1,B9,835000
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,114,B1,11234.0,2.0,0.0,2.0,2533.0,1624.0,1960.0,1,B1,0
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,29,B2,11234.0,2.0,0.0,2.0,3267.0,1800.0,1950.0,1,B2,93299
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,55,B3,11234.0,2.0,0.0,2.0,2000.0,1064.0,1925.0,1,B3,0
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,12,B2,11234.0,2.0,0.0,2.0,3150.0,2646.0,1965.0,1,B2,0
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,11,B2,11234.0,2.0,0.0,2.0,2500.0,2400.0,1975.0,1,B2,870000
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,41,B9,11234.0,2.0,0.0,2.0,2000.0,2280.0,1965.0,1,B9,997000
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,58,B9,11234.0,2.0,0.0,2.0,5000.0,2100.0,1960.0,1,B9,0
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,22,B1,11234.0,2.0,0.0,2.0,4000.0,3900.0,1996.0,1,B1,0
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,44,B1,11234.0,2.0,0.0,2.0,4000.0,2288.0,1960.0,1,B1,999500
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,58,B2,11234.0,2.0,0.0,2.0,4000.0,2292.0,1960.0,1,B2,0
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,6,B9,11234.0,2.0,0.0,2.0,3000.0,2067.0,1965.0,1,B9,890000
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,36,B2,11234.0,2.0,0.0,2.0,5000.0,2600.0,1960.0,1,B2,1525000
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,61,B2,11234.0,2.0,0.0,2.0,4000.0,2325.0,1935.0,1,B2,1240000
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,30,B1,11234.0,2.0,0.0,2.0,2667.0,2439.0,2003.0,1,B1,1100000
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,58,B2,11234.0,2.0,0.0,2.0,2500.0,1836.0,1965.0,1,B2,0
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,42,B3,11234.0,2.0,0.0,2.0,3700.0,2104.0,1955.0,1,B3,881500
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,64,B2,11234.0,2.0,0.0,2.0,2717.0,1998.0,1970.0,1,B2,0
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,65,B2,11234.0,2.0,0.0,2.0,2717.0,1998.0,1970.0,1,B2,818000
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,42,B3,11234.0,2.0,0.0,2.0,4000.0,2250.0,1960.0,1,B3,970000
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,24,B1,11234.0,2.0,0.0,2.0,4000.0,4426.0,1960.0,1,B1,200000
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,53,B3,11234.0,2.0,0.0,2.0,9000.0,7485.0,1965.0,1,B3,2375000
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,39,B3,11234.0,2.0,0.0,2.0,4000.0,1936.0,1950.0,1,B3,0
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,17,B9,11234.0,2.0,0.0,2.0,4000.0,2103.0,1975.0,1,B9,0
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,17,B9,11234.0,2.0,0.0,2.0,4000.0,2103.0,1975.0,1,B9,0
BERGEN BEACH,02 TWO FAMILY DWELLINGS,1,124,B2,11234.0,2.0,0.0,2.0,2475.0,2172.0,1975.0,1,B2,570000
BERGEN BEACH,03 THREE FAMILY DWELLINGS,1,71,C0,11234.0,3.0,0.0,3.0,2200.0,3146.0,1970.0,1,C0,0
BERGEN BEACH,03 THREE FAMILY DWELLINGS,1,58,C0,11234.0,3.0,0.0,3.0,1992.0,2375.0,1970.0,1,C0,750000
BERGEN BEACH,03 THREE FAMILY DWELLINGS,1,53,C0,11234.0,3.0,0.0,3.0,4215.0,3248.0,1970.0,1,C0,0
BERGEN BEACH,03 THREE FAMILY DWELLINGS,1,54,C0,11234.0,3.0,0.0,3.0,4619.0,3248.0,1970.0,1,C0,0
BERGEN BEACH,03 THREE FAMILY DWELLINGS,1,54,C0,11234.0,3.0,0.0,3.0,4619.0,3248.0,1970.0,1,C0,0
BERGEN BEACH,03 THREE FAMILY DWELLINGS,1,70,C0,11234.0,3.0,0.0,3.0,3830.0,3265.0,1970.0,1,C0,0
BERGEN BEACH,03 THREE FAMILY DWELLINGS,1,12,C0,11234.0,3.0,0.0,3.0,4475.0,3562.0,1965.0,1,C0,0
BERGEN BEACH,03 THREE FAMILY DWELLINGS,1,29,C0,11234.0,3.0,0.0,3.0,4479.0,3762.0,1969.0,1,C0,1325000
BERGEN BEACH,03 THREE FAMILY DWELLINGS,1,34,C0,11234.0,3.0,0.0,3.0,3108.0,2920.0,1965.0,1,C0,1318750
BERGEN BEACH,03 THREE FAMILY DWELLINGS,1,67,C0,11234.0,3.0,0.0,3.0,4475.0,3562.0,1965.0,1,C0,995000
BERGEN BEACH,03 THREE FAMILY DWELLINGS,1,21,C0,11234.0,3.0,0.0,3.0,4134.0,3400.0,1970.0,1,C0,0
BERGEN BEACH,03 THREE FAMILY DWELLINGS,1,23,C0,11234.0,3.0,0.0,3.0,4743.0,3400.0,1970.0,1,C0,1135000
BERGEN BEACH,03 THREE FAMILY DWELLINGS,1,31,C0,11234.0,3.0,0.0,3.0,3083.0,4375.0,1970.0,1,C0,999999
BERGEN BEACH,03 THREE FAMILY DWELLINGS,1,63,C0,11234.0,3.0,0.0,3.0,3050.0,3496.0,1970.0,1,C0,1203600
BERGEN BEACH,03 THREE FAMILY DWELLINGS,1,81,C0,11234.0,3.0,0.0,3.0,2167.0,2950.0,1970.0,1,C0,0
